id,video_id,text,likes,date,n_words,has_kyrgyz_letters,cyrillic_ratio,label,matched_keywords,matched_categories,label_prior
Ugz89M5ecq8hPRPl8Wh4AaABAg,bXQ7pHLuXSc,Ооой Максимди тим койуп жанынарда жургон Атамбаевдин уйун териштирип алгылачы анча чыным кетирип Британияда эмне бар дейм да.,0,1558483200,18,0,1.0,,,,likely_non_hate
Ugz_8N_Po7XDflFBw7p4AaABAg,rcF3WelvY18,Мындай турамес жайларды жабып салышкерек адамдарды жаштарды бузат мындай жерлер,0,1766361600,10,0,1.0,,,,likely_non_hate
Ugy7uSpJH-GuhEYX5aV4AaABAg,MzmJyHQlS5Y,Жанар сен деле Матраимовдун тойлорунда журдун го.,0,1716336000,7,0,1.0,,,,likely_non_hate
UgxFGSRvHndgDBRRKQt4AaABAg,KSVY5SRkfn8,Эл ташиев сен менен,0,1771718400,4,0,1.0,,,,likely_non_hate
Ugzcgxez9LS7h28OlWt4AaABAg,GE9a-UY4I7E,Рысалиев конечно 😃😃😃😃😃😃😃,0,1621641600,3,0,1.0,,,,likely_non_hate
UgxFRehTi76-l-iyl3x4AaABAg,KSVY5SRkfn8,Ошондо укмка озу опг болуп алганго таак деп эле колунду жулам бутунду жулам деп эле,3,1771718400,15,0,1.0,,,,likely_non_hate
UgzoadjXUSd0cx5dQMV4AaABAg,bXQ7pHLuXSc,Бул хан сарайды кайсы пулга салды качып кеткен хандар кыргыздарды тоноп кеткен булардынуурулугун кудайда кечирбейт,0,1653177600,15,0,1.0,,,,likely_non_hate
UgxI5834vBaqs4EGZTp4AaABAg,HeGfRTka3TQ,Баарына кыздар озу кунолу.,0,1621641600,4,0,1.0,,,,likely_non_hate
UgyuNGcUuYu8QjarDMp4AaABAg,8W94yWJHw6A,Билип билбей сүйлөгөнүн үчүн Кудай урат атпаимовторго асылбагыла,0,1747872000,8,1,1.0,,,,likely_non_hate
Ugw2XUMqjTaaEB868K94AaABAg,rcF3WelvY18,"Ушулардын азабынан элибизге АЛЛАХымдын азаюы менен тозогу келип калбасын Туп тамыры меген жок кылып, ээлерине ото чон штрафтарды салыш керек",0,1753142400,20,0,1.0,,,,likely_non_hate
Ugx5erErmsPRiCWsbip4AaABAg,9SK6boOSZX0,Шакал таджиктер. Эл аралык сот карасын мындай мыкаачылыкты. Шохту под трибунал,0,1684713600,11,0,1.0,,,,likely_non_hate
Ugwsd3ekbthDUI7kJgN4AaABAg,rcF3WelvY18,Тооба жолук салынып алып чегип отурабы 😮😮😮,0,1778198400,7,0,1.0,,,,likely_non_hate
Ugyp3pLzv5DtML0KgLh4AaABAg,KSVY5SRkfn8,Тагиев болбосо кайарадан башталат,0,1771718400,4,0,1.0,,,,likely_non_hate
UgyT3gNiObOFpiB2_C14AaABAg,HeGfRTka3TQ,"Милиция кайрылбаш керек кыздар, мен тел жоготуп алып кайрылгам, милиция номерим алган, адрес баарын жазып алып, 35 жашта милиция тунку 12 де чалып, чоон кыз эшике чыкпайсынбы суйлошуп отуралы дейт, мен урушуп кандай бетинер жок деп урушсам, ал кайра мени коркуткан. Воот кимге ишениш керек",0,1558483200,45,0,1.0,,,,likely_non_hate
UgzUhak8C4MTnE46vy54AaABAg,HeGfRTka3TQ,Кыздарга турале оздору ачык журсо чалдар кызыгатда,0,1621641600,7,0,1.0,,,,likely_non_hate
UgxsJlXuuNpBjzhqGMR4AaABAg,9SK6boOSZX0,Иншаа Аллах Кыргызды эч ким жеңе албайт Себеби Аллах Биз менен бирге. Кыргыз Байыркы Баатыр Эл алгаа алгаа алгаа Аллах колдосун....,5,1684713600,21,1,1.0,,,,likely_non_hate
UgxO_fKBbkJWgRmr-DV4AaABAg,GE9a-UY4I7E,Батукаевди сагынгандар бизде коп экен,10,1621641600,5,0,1.0,,,,likely_non_hate
Ugz6gL6fA8CHh49sl3h4AaABAg,uVtRxYnDPIQ,Эркек жүрсө кайф болмок,0,1747872000,4,1,1.0,,,,likely_non_hate
UgynB-q-KZTGVKujd4N4AaABAg,HeGfRTka3TQ,"Айзада укмуш акылдуу болбойле койчу.сен деле ак эмессин,сен деле тошокто Бир топ опуттусун билебиз аны билебиз......Сени сыйлачумун бирок ушуну угуп озум кубо болгондо жиркенип калдым аябай прям",0,1558483200,27,0,1.0,,,,likely_non_hate
UgyRHXTFqmmxt943inp4AaABAg,9SK6boOSZX0,Бул Тажиктер эч качан бизге дос болбойт,0,1716336000,7,0,1.0,,,,likely_non_hate
UgzoZn7ew8c3ZQ_TZ7h4AaABAg,9SK6boOSZX0,Ушундай согуштан кийин садыр жапаров достукту Таджикистан га откоруп берди,0,1747872000,10,0,1.0,,,,likely_non_hate
UgwdAaLZETRWJWo1DBx4AaABAg,KSVY5SRkfn8,"Тарынба Ташиев тарынба. Деги эле асмандан түшпөгүдөй болуп кеттиң эле. Сен элдин тилин жулуп, колун сындырсаң сени досуң тагдырыңды сындырды го.",0,1771718400,21,1,1.0,,,,likely_non_hate
Ugx1873WiRDpNx_nfZ54AaABAg,9SK6boOSZX0,Рахмон качкан куну буларды аеоосуз тажиктар оздору жок кылат,0,1747872000,9,0,1.0,,,,likely_non_hate
UgzmFc6GRFNw7NIdZSp4AaABAg,HeGfRTka3TQ,Туркияда атасынан чон турктор менен ойноп журот кореяда чалдарга тийген Кыргыз кыздар журот аларга да мыйзамды иштеткиле анда,303,1558483200,18,0,1.0,,,,likely_non_hate
UgzrIhRRvw2KpiJwCQ94AaABAg,HeGfRTka3TQ,Алып баруучу кыздын моюнундагы сепичканын клончиги крестке окшош экен же мага ошондой корунуп жатабы?,0,1558483200,14,0,1.0,,,,likely_non_hate
UgzLPnerWujr-twVOLh4AaABAg,bXQ7pHLuXSc,"Элдин ыйы менен келген акчага жыргабагыла омуру! Каргыш жеп калгырлар! Тукумунар курсун, чыккынчылар!",0,1590105600,13,0,1.0,,,,likely_non_hate
UgyN8cXW5MOrxqT2a0F4AaABAg,HeGfRTka3TQ,Биринчи Суйлогон кыз жомок Атпачы,0,1653177600,5,0,1.0,,,,likely_non_hate
Ugzml9LT6zai75I-_UR4AaABAg,8W94yWJHw6A,Где жена уулкан,0,1716336000,3,0,1.0,,,,likely_non_hate
Ugx0Q6CIkbxBNibnmZ14AaABAg,rcF3WelvY18,"Коомчулукта бул нерсени кантип дарылоого болот? Жабасызбы баарын - ачылат, Штраф саласызбы толойт, Оорууканага жаткызасызбы булар оорулуу эмес, булар баардык жерде бар кантебиз аял кишилерге билим берууну кучойтуп укугун коргоп тандоо бериш керек запрет салып кийимине эле маани бербей ошондо уул баланы эркек кыз баланы аял кылып тарбиялайтго . Буларга уже поздно",0,1753142400,52,0,1.0,,,,likely_non_hate
UgyDiQhT07K-X91vloV4AaABAg,KSVY5SRkfn8,Эх желедей эл тараптырго,4,1771718400,4,0,1.0,,,,likely_non_hate
UgzPQS-_W30gYlth0M94AaABAg,MzmJyHQlS5Y,Бары билишет бири бирин болгону жакшы кино болуп жатат,0,1716336000,9,0,1.0,,,,likely_non_hate
UgzDp7j1P-CU3vdQ_Zh4AaABAg,9SK6boOSZX0,"Аллах жазасын берсин тажиктердин Амиин, Амиин, Амиин",1,1684713600,7,0,1.0,,,,likely_non_hate
UgwmrnlkkQqNheZ70SF4AaABAg,KSVY5SRkfn8,Көрөсүң кресло бийлик талаш явный эле болгон экен .аны Садырдын стукачтары билип калган дагы Ташиев Германиядан келип эле президенттике бир болсо отурмак Садырдын Ташиев жемкор деп алтындар кайда качкан катып жатасың деп аны переворот м-н түрмөгө тыкмак бул жер структура Садыр президент ошону приказы м-н күч структуралары м-н колго алып баарын кишендеп түрмөгө тыкты бирок эмнегедир репортаж теле сынакка чыгып бербей кетип калды себеби уялып калды окшойт УКМК бандасы бийликти алмак болгондугун 75чалдары менен бийликке алып күчтөрү жетпей калды ошого комментарий же сөзү жок кетип калды.,1,1771718400,86,1,1.0,,,,likely_non_hate
UgxJKpULczwpqMsR-v14AaABAg,8W94yWJHw6A,Азыркы биликтегилер бары уча тартып жугурушуп жургон кошоматчы шылундар Акылбек Талаибек буларды качан жоп беришет ошолорду тазалаш керек карапаим ел ошондои карапаим ел ишенет елек бугун кармалат ертеси боштондукта тангаласын,2,1716336000,30,0,1.0,,,,likely_non_hate
Ugzsb9AKjt__Id7iH-N4AaABAg,MzmJyHQlS5Y,ЖАНАР туура айтты,5,1716336000,3,0,1.0,,,,likely_non_hate
UgyNNEXWHzCsrgLztfp4AaABAg,HeGfRTka3TQ,Ыдык экенсинерго таза,0,1590105600,3,0,1.0,,,,likely_non_hate
UgwON0rPwSpsxdSK2h94AaABAg,bXQ7pHLuXSc,Канча деген ач коздор а дуйнодо байбайлайсынар го😃😂😂😂😂😂😂😂😂,0,1558483200,8,0,1.0,,,,likely_non_hate
UgxlCltoW92Kg6CFWEN4AaABAg,bXQ7pHLuXSc,Азаматсынар албетте кыргыстандан элдин акчасын уурдап кетишкен ал айтпаса да белгилуу,20,1590105600,11,0,1.0,,,,likely_non_hate
Ugybv1AZeCIpxD7W-tN4AaABAg,KSVY5SRkfn8,Кудайым сактасын 😮😮😮Охоо 😲 🤲🏻 😲 🤲🏻 😲 🤲🏻 😲 🤲🏻 😲 🤲🏻 😲,0,1777593600,14,0,1.0,,,,likely_non_hate
Ugw_YwOqlgcHa1r_zhB4AaABAg,MzmJyHQlS5Y,"Соке президенттике келбей эле койсон болмок, эн томонку денгээлдеги президент болуп тарыхта калды",60,1716336000,13,0,1.0,,,,likely_non_hate
UgzLcWZx58QkYox-bod4AaABAg,9SK6boOSZX0,Иншуаллох слудиший раз до Бишкека,2,1684713600,5,0,1.0,,,,likely_non_hate
UgwSh_eBrt2SPxbpqjZ4AaABAg,rcF3WelvY18,"Бирок ар ким озу учун озунун акчасына чегет ичет, это уже дикутаторствого дейм. жабыщсын дегендер ирак афганистан сиия кеткиге жол ачык эч ким кармаган жок",0,1766361600,25,0,1.0,,,,likely_non_hate
Ugx_9L6hLj3bzpKImoV4AaABAg,8W94yWJHw6A,Вот и все шкуры дешёвые крысы харамы ипластар пидарасдар элдин канын ичкен элдин нанын уурдап жегендер тукумунар курусун тьфу,0,1716336000,19,0,1.0,,,,likely_non_hate
Ugy13Mck5wRzMfSPLZR4AaABAg,8W94yWJHw6A,Жакшы жыл бар молдес,0,1716336000,4,0,1.0,,,,likely_non_hate
Ugy6gcuoKkj1SLVaQap4AaABAg,fIXFhZQ1Irg,Эй 40 чоро Чем воевать с женщинами Лучшебы отправили вас охранять границу Там бы ваша сила пригодилась А избивать слабых женщин Много ума не надо,4,1590105600,25,0,1.0,,,,likely_non_hate
UgxoZFuXajqwVhODJel4AaABAg,GE9a-UY4I7E,Её бул амирика,0,1590105600,3,0,1.0,,,,likely_non_hate
Ugy8evIEc6h87n6RZiN4AaABAg,va4UkKaVJ8k,Жабылсын атасын акчасын жеп жыргап журот булар Сал камап,0,1753142400,9,0,1.0,,,,likely_non_hate
Ugxj1p26uuxvUxGJNhl4AaABAg,HeGfRTka3TQ,Кыскача айтканда боенуп жасанып кийингенге карайт эркектер баарыбызга ыймаан берсин Аллах,11,1590105600,11,0,1.0,,,,likely_non_hate
UgzPXr0Wsz24eEjkIuZ4AaABAg,8W94yWJHw6A,Урук тукуму менен жок кылынсын чекит,12,1716336000,6,0,1.0,,,,likely_non_hate
UgzmWbiOvfajoHsUJLB4AaABAg,GE9a-UY4I7E,Балык башынан сасыйт болуп атса каяктагы окмот кыйратат деп ишенип атасынар,0,1590105600,11,0,1.0,,,,likely_non_hate
UgzohZOWiGvcVNV9UWl4AaABAg,9SK6boOSZX0,"Будардын убалы жокта , даже Россия киргизбей койду гг рагицадан",2,1716336000,10,0,1.0,,,,likely_non_hate
Ugw6Di-q8Plm2y3UGXR4AaABAg,KSVY5SRkfn8,"Садыр Жапаров бир аз кечиккенде, жанакы 75 чал президетти алмаштырып иймек окшойт.",0,1771718400,12,0,1.0,,,,likely_non_hate
UgzeLbSvK9Bm6c2H-E54AaABAg,HeGfRTka3TQ,100%эркектен 10%жакшы эркектер деп ойлойм эркектер жиркеништуу,0,1621641600,7,0,1.0,,,,likely_non_hate
Ugzx0KVgJwm4k-1FP5B4AaABAg,KSVY5SRkfn8,Ушулардын айынан Ташиев олкодон чыгып кеттиби.,0,1771718400,6,0,1.0,,,,likely_non_hate
UgxW8Id6oUooFSTKK7J4AaABAg,bXQ7pHLuXSc,Бут жеп кетип жыргап журо беришсин акыретте коросун кыйынчылыкты,0,1558483200,9,0,1.0,,,,likely_non_hate
Ugyy95BEds_CMLIFliF4AaABAg,KSVY5SRkfn8,Законный опг ларды бир ооздуктагылачы😅,0,1774137600,5,0,1.0,,,,likely_non_hate
UgxNGd_zw5gQBk37af54AaABAg,9SK6boOSZX0,Напали на скорий помощь,0,1684713600,4,0,1.0,,,,likely_non_hate
UgxXT9Ys80yhltP9KMp4AaABAg,KSVY5SRkfn8,Онолуп атабыз десе Ташикем Камчыдан ашкан го,0,1774137600,7,0,1.0,,,,likely_non_hate
Ugw9UX70fVe_bgjkWo94AaABAg,HeGfRTka3TQ,Калыбек Ишенов сиз озунуздун ютуб каналынарды ачып биздин кыргыз балдарга ой пикирлеринерди жана акылынарды болушсонор абдан жакшы болмок. Ошол канал ачканынар аз болсо да коп балдардын оюн озгортооруно козум жетет. Азамат,0,1558483200,31,0,1.0,,,,likely_non_hate
UgxHuV9ZqVAvGCaMJt54AaABAg,GE9a-UY4I7E,"Баары тобу менен жүрүшүп бир урууга күчү жетпегенине таңгалыштуу и жиркеништүү, ОН что этот батукаев как председатель ПРООНа жер жүзүндөгү эң атактуу кишиден бешбетер урматтаганыңар адамдын күлкүсү жана даже противно слушать, ошо бир адамды уруну ушунчалык барктаганыңар это коошмар беспредел негизи адам эмессиңер кто его выпустил, надо было его просто застрелить и все....",0,1653177600,53,1,1.0,,,,likely_non_hate
Ugy43mAawBN4hsoBY854AaABAg,iM4S3PDEGDg,Бузукулардын кылганы да.Уят..,0,1774137600,3,0,1.0,,,,likely_non_hate
Ugxp9XtSwoHm9J8B03p4AaABAg,HeGfRTka3TQ,Ушундай агай Оштогу кыргыз узбек унуверситетинде Жусуп Баласагын иниститутунда Оштогу бар болчу фамиля аты Каракулрв Давыд Мажакыпович деген историями берген агай болчу.,0,1653177600,22,0,1.0,,,,likely_non_hate
UgzN79tizY_Zcw2KDlt4AaABAg,rcF3WelvY18,Калян деген тамекиби же эмне,0,1766361600,5,0,1.0,,,,likely_non_hate
UgyuSoVDfnTX1ns3eZp4AaABAg,mOGb4Wzdbv4,Уят уят уят кыргыз элим кулагыбыз укса дагы козубуз корбосун акча учун эмне болуп баратабыз ар кандай диндерге кирууго уруксат берилбесин,0,1684713600,21,0,1.0,,,,likely_non_hate
UgyS1kLO2wq2rUTvtdB4AaABAg,bXQ7pHLuXSc,Кыргызстанды кыйратпай жатасынар. Лондонго убара болбойле койбопсунарда. Ыссыкта😀😀😀😀,0,1558483200,8,0,1.0,,,,likely_non_hate
UgzbTAAvd5kp_Fe39L54AaABAg,8W94yWJHw6A,Эки миллион деген ал Бир машына,0,1716336000,6,0,1.0,,,,likely_non_hate
UgzMx7FHPQzPggWEG_p4AaABAg,bXQ7pHLuXSc,Мындай уйлор азыркы кундо Кыргызстандагы чиновниктерде толтура Азыр иштеп жаткан чиновниктерди текшербейсинерби духунар да жетпейт.Иштен кеткенден кийин котунон суйлойсунор,2,1590105600,19,0,1.0,,,,likely_non_hate
Ugze_oTJ3dDkGlk9Jt14AaABAg,bXQ7pHLuXSc,молодец Максим Бакиев красавчик ❤❤❤❤❤❤❤,0,1558483200,5,0,1.0,,,,likely_non_hate
UgzcrcFjDyxwO3GWLeZ4AaABAg,9SK6boOSZX0,А биздин самопал генералдарыбыз кайда болду кен?,0,1684713600,7,0,1.0,,,,likely_non_hate
UgyJ1DutCPct5Kgw0Pd4AaABAg,MzmJyHQlS5Y,Мен Бабановду эч канчан колдобойм...,0,1716336000,5,0,1.0,,,,likely_non_hate
UgwRtILAHShTuFOKIBN4AaABAg,rcF3WelvY18,Если нету паспорта надо было просто отправить в обизяник . А вы милицию сами как лохи бегаете за ними и они смело стоят «Что ты можешь сделать у меня нету паспорта». И все .,0,1753142400,34,0,1.0,,,,likely_non_hate
UgwpgLjzDORglmpGyK54AaABAg,GE9a-UY4I7E,Азиздин ордуна Саланованы камаш керек. Бир кун келет ушул кылган ишинер учун жооб бересинер. Тарых корсотот.,29,1558483200,16,0,1.0,,,,likely_non_hate
UgzG0J_OA0C6F3IuqTV4AaABAg,9SK6boOSZX0,Генерал шох менен не ишинер бар .ал деле кызматкерда .ошон учун биздин жетекчилер тормоз колунан эч нерсе келбейт,0,1684713600,18,0,1.0,,,,likely_non_hate
Ugyc6D0Y8q3l5C6Q2_V4AaABAg,KSVY5SRkfn8,"Следующий САДЫР ЖАПАРОВ...!!! Кыргызга бийлик бербе ушундай болот...,",0,1771718400,8,0,1.0,,,,likely_non_hate
Ugy-yiKAYpt5aH3wcaV4AaABAg,KSVY5SRkfn8,Садыр акылдуу бирок ташиге караганда,0,1771718400,5,0,1.0,,,,likely_non_hate
UgzU3DZ2oto4xxvfr3R4AaABAg,HeGfRTka3TQ,"Ооииийй Айсулуу Мамашева Депутат ЖК дейтго что правда Чем она помогает народу КЫРГЫЗСТАНА ХОТЕЛ УЗНАТЬ ПРОСТИТЕ ЕСЛИ ЧТО ЕСЛИ ЧЕСТНО Я ХОТЕЛ УЗНАТ ЧЕМ ОНА ПОМОГАЕТ НАРОДУ КЫРГЫЗСТАНА, ПОТОМУ ЧТО ДЕВУШКА В ДЕПУТАТЫ ЖК ЭТО Я В ШОКЕ",0,1653177600,38,0,1.0,,,,likely_non_hate
Ugw5eX_WyHNr4JW8sZ94AaABAg,bXQ7pHLuXSc,Максим Бакиевдин Кыргыз жергесиндеги гүлдөп-өсүп жаткан бизнестерин текшерилсе жакшы болмок.Бөлөк бирөөнүр атына катталган байлыктары дагы эле көп деп ойлойм.,17,1558483200,19,1,1.0,,,,likely_non_hate
UgwP5jY4u17X4_nAo5h4AaABAg,mOGb4Wzdbv4,каршы чыгалы эли журт,0,1684713600,4,0,1.0,,,,likely_non_hate
UgyBjGEGofNvtLbcd4F4AaABAg,MzmJyHQlS5Y,Эдил Арам нерселерди силер ачтынарга Кумар кана казино адал менен арамдын айырмасын билбей,0,1716336000,13,0,1.0,,,,likely_non_hate
Ugx4-_zujSjPYLC3c7d4AaABAg,GE9a-UY4I7E,"Каякта ар бир адамдын ден -соолугун, омурун карайт-деп коет жонокой элди антип карабай калышсын.",1,1621641600,14,0,1.0,,,,likely_non_hate
UgxefpUeE72-Fzyjntd4AaABAg,mOGb4Wzdbv4,Алхамдуллило ☝️ сиздей инсандар коп болсун 🤲 Аллах Разы болсун 🤲,8,1684713600,11,0,1.0,,,,likely_non_hate
UgyLy_SI5MZKdm6zgBh4AaABAg,HeGfRTka3TQ,Жамгырчыева эң туура айтыптыр Шамал болбосо терекин учу кыймылдабайт,0,1558483200,9,1,1.0,,,,likely_non_hate
UgzPit_VyvsoJPikjz54AaABAg,va4UkKaVJ8k,Жаштар чегип ичип жургонун коруп тургандар админи Адам падам га кошулбайт,0,1753142400,11,0,1.0,,,,likely_non_hate
Ugy66-XFeJQyPOtVdbp4AaABAg,va4UkKaVJ8k,Бишкекте ушунлайлар бар деп ойлогон эмесмин,0,1753142400,6,0,1.0,,,,likely_non_hate
UgxRY4jaQGKTHIRui2R4AaABAg,8W94yWJHw6A,Элдин калоосу Жогорку кенештен Эрулан Кокулов менен Нуржигит Кадырбековго окшогон жаны жуздорду коргусу келет,21,1716336000,14,0,1.0,,,,likely_non_hate
UgzeW5gJzir1wl0ElEB4AaABAg,GE9a-UY4I7E,Ошодон кору боштондук Садыр Боштондук Садыр Боштондук Садыр Боштондук жапаров боштондук жапаров боштондук жапаров боштондук жапаров боштондук,0,1590105600,17,0,1.0,,,,likely_non_hate
UgzSNFj4TuehLpsUtr54AaABAg,8W94yWJHw6A,Кыргызстан мафия болуп кеткен экенда,0,1716336000,5,0,1.0,,,,likely_non_hate
UgwXKjT6lKrKhWhPGB94AaABAg,va4UkKaVJ8k,Негизи мусулман өлкө болгондуктан бизге туура келбейт жок болсун түнкү клубдар !!!жаштар өз тагдырына балта чаап жатышат!!!,194,1753142400,17,1,1.0,,,,likely_non_hate
Ugx5cMYm4oBVthXISkx4AaABAg,HeGfRTka3TQ,Динменен жашаш керек акыйкат динде мен динменен жашагандан бери эч кандай прабиляма жок,0,1558483200,13,0,1.0,,,,likely_non_hate
